#;Clave;Intentos
284;712;713
285;722;723
286;909;910
287;556;557
288;725;726
289;549;550
290;443;444
291;175;176
292;125;126
293;982;983
294;571;572
295;12;13
296;956;957
297;527;528
298;421;422
299;470;471
300;340;341
301;490;491
302;696;697
303;215;216
304;240;241
305;772;773
306;132;133
307;427;428
308;207;208
309;71;72
310;902;903
311;448;449
312;661;662
313;850;851
314;456;457
315;34;35
316;954;955
317;487;488
318;408;409
319;237;238
320;616;617
321;979;980
322;32;33
323;876;877
324;441;442
325;552;553
326;689;690
327;944;945
328;34;35
329;298;299
330;98;99
331;746;747
332;434;435
333;788;789
334;453;454
335;249;250
336;844;845
337;618;619
338;994;995
339;945;946
340;926;927
341;903;904
342;837;838
343;215;216
344;199;200
345;924;925
346;695;696
347;613;614
348;135;136
349;499;500
350;527;528
351;670;671
352;716;717
353;682;683
354;99;100
355;334;335
356;15;16
357;36;37
358;997;998
359;800;801
360;678;679
361;794;795
362;534;535
363;921;922
364;184;185
365;297;298
366;572;573
367;51;52
368;302;303
369;350;351
370;657;658
371;156;157
372;868;869
373;374;375
374;799;800
375;212;213
376;255;256
377;20;21
378;193;194
379;873;874
380;771;772
381;613;614
382;831;832
383;827;828
384;43;44
385;476;477
386;948;949
387;694;695
388;121;122
389;687;688
390;898;899
391;873;874
392;529;530
393;228;229
394;886;887
395;336;337
396;204;205
397;362;363
398;346;347
399;97;98
400;711;712
401;453;454
402;533;534
403;842;843
404;407;408
405;100;101
406;166;167
407;824;825
408;21;22
409;178;179
410;376;377
411;399;400
412;66;67
413;891;892
414;197;198
415;737;738
416;417;418
417;410;411
418;429;430
419;214;215
420;556;557
421;705;706
422;942;943
423;991;992
424;298;299
425;221;222
426;821;822
427;181;182
428;888;889
429;924;925
430;906;907
431;598;599
432;789;790
433;603;604
434;71;72
435;456;457
436;401;402
437;927;928
438;682;683
439;204;205
440;767;768
441;498;499
442;820;821
443;633;634
444;69;70
445;336;337
446;75;76
447;85;86
448;787;788
449;704;705
450;243;244
451;475;476
452;143;144
453;422;423
454;875;876
455;354;355
456;195;196
457;921;922
458;939;940
459;325;326
460;271;272
461;278;279
462;460;461
463;986;987
464;124;125
465;973;974
466;565;566
467;956;957
468;39;40
469;894;895
470;922;923
471;195;196
472;705;706
473;972;973
474;456;457
475;376;377
476;584;585
477;52;53
478;309;310
479;822;823
480;562;563
481;166;167
482;200;201
483;199;200
484;729;730
485;715;716
486;218;219
487;80;81
488;79;80
489;263;264
490;214;215
491;366;367
492;823;824
493;617;618
494;296;297
495;519;520
496;191;192
497;105;106
498;775;776
499;456;457
500;60;61
501;209;210
502;646;647
503;110;111
504;604;605
505;428;429
506;143;144
507;502;503
508;495;496
509;103;104
510;53;54
511;329;330
512;862;863
513;604;605
514;831;832
515;243;244
516;238;239
517;819;820
518;821;822
519;285;286
520;66;67
521;374;375
522;355;356
523;49;50
524;4;5
525;597;598
526;805;806
527;200;201
528;875;876
529;870;871
530;248;249
531;136;137
532;751;752
533;315;316
534;442;443
535;125;126
536;578;579
537;267;268
538;141;142
539;380;381
540;165;166
541;60;61
542;516;517
543;462;463
544;916;917
545;436;437
546;284;285
547;437;438
548;28;29
549;380;381
550;175;176
551;216;217
552;533;534
553;595;596
554;755;756
555;406;407
556;656;657
557;362;363
558;265;266
559;535;536
560;410;411
561;866;867
562;208;209
563;902;903
564;540;541
565;100;101
566;60;61
567;73;74
568;765;766
569;337;338
570;872;873
571;466;467
572;589;590
573;530;531
574;40;41
575;708;709
576;369;370
577;539;540
578;755;756
579;247;248
580;905;906
581;20;21
582;908;909
583;859;860
584;35;36
585;809;810
586;333;334
587;88;89
588;520;521
589;257;258
590;910;911
591;131;132
592;435;436
593;646;647
594;532;533
595;874;875
596;249;250
597;606;607
598;269;270
599;197;198
600;722;723
601;141;142
602;553;554
603;975;976
604;121;122
605;868;869
606;155;156
607;818;819
608;207;208
609;42;43
610;819;820
611;728;729
612;845;846
613;928;929
614;298;299
615;977;978
616;920;921
617;697;698
618;197;198
619;31;32
620;588;589
621;438;439
622;261;262
623;456;457
624;688;689
625;327;328
626;612;613
627;424;425
628;955;956
629;610;611
630;786;787
631;779;780
632;66;67
633;691;692
634;902;903
635;939;940
636;253;254
637;897;898
638;902;903
639;490;491
640;462;463
641;636;637
642;738;739
643;646;647
644;756;757
645;286;287
646;542;543
647;37;38
648;817;818
649;706;707
650;477;478
651;978;979
652;83;84
653;318;319
654;914;915
655;357;358
656;818;819
657;926;927
658;240;241
659;290;291
660;169;170
661;475;476
662;267;268
663;116;117
664;315;316
665;429;430
666;829;830
667;934;935
668;674;675
669;843;844
670;338;339
671;623;624
672;507;508
673;763;764
674;729;730
675;326;327
676;447;448
677;801;802
678;520;521
679;155;156
680;803;804
681;158;159
682;395;396
683;284;285
684;136;137
685;440;441
686;900;901
687;604;605
688;790;791
689;386;387
690;989;990
691;380;381
692;462;463
693;99;100
694;726;727
695;244;245
696;726;727
697;712;713
698;191;192
699;380;381
700;536;537
701;8;9
702;407;408
703;263;264
704;256;257
705;254;255
706;772;773
707;798;799
708;605;606
709;935;936
710;714;715
711;9;10
712;314;315
713;654;655
714;13;14
715;98;99
716;722;723
717;739;740
718;113;114
719;957;958
720;758;759
721;501;502
722;705;706
723;905;906
724;642;643
725;532;533
726;271;272
727;663;664
728;918;919
729;137;138
730;142;143
731;489;490
732;317;318
733;952;953
734;813;814
735;444;445
736;417;418
737;348;349
738;781;782
739;759;760
740;237;238
741;764;765
742;128;129
743;553;554
744;595;596
745;892;893
746;667;668
747;61;62
748;603;604
749;114;115
750;801;802
751;985;986
752;675;676
753;730;731
754;41;42
755;299;300
756;991;992
757;273;274
758;333;334
759;299;300
760;811;812
761;710;711
762;475;476
763;644;645
764;471;472
765;928;929
766;985;986
767;714;715
768;884;885
769;8;9
770;529;530
771;437;438
772;849;850
773;611;612
774;387;388
775;445;446
776;595;596
777;474;475
778;805;806
779;765;766
780;611;612
781;361;362
782;619;620
783;321;322
784;782;783
785;195;196
786;979;980
787;730;731
788;983;984
789;562;563
790;77;78
791;353;354
792;861;862
793;333;334
794;338;339
795;758;759
796;225;226
797;454;455
798;611;612
799;794;795
800;338;339
801;345;346
802;638;639
803;144;145
804;825;826
805;807;808
806;176;177
807;418;419
808;552;553
809;71;72
810;297;298
811;67;68
812;664;665
813;967;968
814;125;126
815;805;806
816;526;527
817;341;342
818;801;802
819;810;811
820;122;123
821;88;89
822;506;507
823;273;274
824;159;160
825;171;172
826;633;634
827;677;678
828;396;397
829;860;861
830;229;230
831;760;761
832;235;236
833;269;270
834;694;695
835;106;107
836;240;241
837;116;117
838;375;376
839;219;220
840;928;929
841;856;857
842;601;602
843;705;706
844;252;253
845;570;571
846;89;90
847;940;941
848;765;766
849;174;175
850;970;971
851;485;486
852;38;39
853;842;843
854;685;686
855;54;55
856;866;867
857;816;817
858;611;612
859;654;655
860;688;689
861;122;123
862;653;654
863;763;764
864;468;469
865;47;48
866;746;747
867;187;188
868;257;258
869;708;709
870;942;943
871;728;729
872;268;269
873;417;418
874;522;523
875;158;159
876;879;880
877;265;266
878;692;693
879;872;873
880;143;144
881;219;220
882;906;907
883;448;449
884;608;609
885;49;50
886;391;392
887;438;439
888;919;920
889;605;606
890;430;431
891;577;578
892;831;832
893;895;896
894;852;853
895;954;955
896;448;449
897;767;768
898;108;109
899;992;993
900;363;364
901;218;219
902;362;363
903;542;543
904;449;450
905;800;801
906;881;882
907;200;201
908;404;405
909;894;895
910;182;183
911;310;311
912;177;178
913;487;488
914;779;780
915;770;771
916;797;798
917;682;683
918;685;686
919;380;381
920;861;862
921;715;716
922;217;218
923;540;541
924;913;914
925;535;536
926;607;608
927;351;352
928;704;705
929;810;811
930;110;111
931;256;257
932;48;49
933;706;707
934;171;172
935;371;372
936;806;807
937;472;473
938;459;460
939;826;827
940;390;391
941;8;9
942;807;808
943;990;991
944;560;561
945;88;89
946;183;184
947;865;866
948;876;877
949;718;719
950;906;907
951;572;573
952;0;1
953;147;148
954;196;197
955;571;572
956;309;310
957;535;536
958;646;647
959;108;109
960;744;745
961;664;665
962;575;576
963;939;940
964;752;753
965;439;440
966;711;712
967;45;46
968;214;215
969;7;8
970;474;475
971;73;74
972;632;633
973;668;669
974;696;697
975;684;685
976;926;927
977;511;512
978;333;334
979;612;613
980;707;708
981;396;397
982;15;16
983;184;185
984;756;757
985;914;915
986;269;270
987;360;361
988;599;600
989;523;524
990;455;456
991;889;890
992;258;259
993;546;547
994;248;249
995;532;533
996;669;670
997;422;423
998;57;58
999;160;161
1000;27;28
1001;872;873
1002;462;463
1003;153;154
1004;524;525
1005;900;901
1006;116;117
1007;388;389
1008;462;463
1009;182;183
1010;28;29
1011;87;88
1012;285;286
1013;614;615
1014;106;107
1015;949;950
1016;684;685
1017;943;944
1018;993;994
1019;221;222
1020;579;580
1021;144;145
1022;54;55
1023;116;117
1024;288;289
1025;965;966
1026;555;556
1027;349;350
1028;174;175
1029;670;671
1030;573;574
1031;356;357
1032;503;504
1033;773;774
1034;46;47
1035;537;538
1036;877;878
1037;567;568
1038;413;414
1039;585;586
1040;889;890
1041;64;65
1042;882;883
1043;814;815
1044;494;495
1045;93;94
1046;515;516
1047;920;921
1048;963;964
1049;443;444
1050;642;643
1051;19;20
1052;570;571
1053;379;380
1054;194;195
1055;830;831
1056;808;809
1057;852;853
1058;742;743
1059;694;695
1060;314;315
1061;878;879
1062;319;320
1063;817;818
1064;161;162
1065;164;165
1066;547;548
1067;427;428
1068;981;982
1069;807;808
1070;265;266
1071;283;284
1072;315;316
1073;767;768
1074;999;1000
1075;375;376
1076;305;306
1077;597;598
1078;361;362
1079;1;2
1080;873;874
1081;236;237
1082;446;447
1083;740;741
1084;41;42
1085;357;358
1086;847;848
1087;628;629
1088;928;929
1089;668;669
1090;247;248
1091;141;142
1092;108;109
1093;274;275
1094;492;493
1095;320;321
1096;424;425
1097;102;103
1098;48;49
1099;994;995
1100;346;347
1101;839;840
1102;347;348
1103;50;51
1104;345;346
1105;754;755
1106;194;195
1107;90;91
1108;397;398
1109;960;961
1110;854;855
1111;107;108
1112;671;672
1113;813;814
1114;693;694
1115;387;388
1116;690;691
1117;761;762
1118;687;688
1119;788;789
1120;152;153
1121;61;62
1122;200;201
1123;926;927
1124;477;478
1125;959;960
1126;370;371
1127;39;40
1128;350;351
1129;226;227
1130;360;361
1131;828;829
1132;190;191
1133;955;956
1134;622;623
1135;441;442
1136;744;745
1137;210;211
1138;321;322
1139;653;654
1140;540;541
1141;645;646
1142;464;465
1143;236;237
1144;544;545
1145;359;360
1146;916;917
1147;621;622
1148;355;356
1149;912;913
1150;589;590
1151;361;362
1152;824;825
1153;760;761
1154;385;386
1155;716;717
1156;315;316
1157;19;20
1158;53;54
1159;946;947
1160;168;169
1161;604;605
1162;944;945
1163;36;37
1164;328;329
1165;246;247
1166;29;30
1167;842;843
1168;572;573
1169;382;383
1170;640;641
1171;50;51
1172;531;532
1173;853;854
1174;192;193
1175;190;191
1176;348;349
1177;557;558
1178;422;423
1179;584;585
1180;661;662
1181;339;340
1182;644;645
1183;959;960
1184;292;293
1185;988;989
1186;522;523
1187;763;764
1188;364;365
1189;749;750
1190;336;337
1191;935;936
1192;285;286
1193;126;127
1194;709;710
1195;627;628
1196;388;389
1197;765;766
1198;321;322
1199;539;540
1200;911;912
1201;205;206
1202;10;11
1203;954;955
1204;692;693
1205;662;663
1206;606;607
1207;987;988
1208;526;527
1209;426;427
1210;533;534
1211;940;941
1212;934;935
1213;26;27
1214;2;3
1215;68;69
1216;93;94
1217;328;329
1218;891;892
1219;268;269
1220;534;535
1221;727;728
1222;76;77
1223;177;178
1224;659;660
1225;859;860
1226;198;199
1227;178;179
1228;950;951
1229;105;106
1230;988;989
1231;54;55
1232;560;561
1233;155;156
1234;117;118
1235;639;640
1236;94;95
1237;450;451
1238;60;61
1239;49;50
1240;959;960
1241;523;524
1242;867;868
1243;131;132
1244;166;167
1245;864;865
1246;123;124
1247;432;433
1248;544;545
1249;354;355
1250;180;181
1251;742;743
1252;423;424
1253;10;11
1254;21;22
1255;293;294
1256;339;340
1257;823;824
1258;238;239
1259;822;823
1260;369;370
1261;557;558
1262;500;501
1263;343;344
1264;528;529
1265;243;244
1266;715;716
1267;324;325
1268;780;781
1269;242;243
1270;719;720
1271;760;761
1272;343;344
1273;611;612
1274;842;843
1275;543;544
1276;417;418
1277;390;391
1278;588;589
1279;807;808
1280;883;884
1281;598;599
1282;791;792
1283;785;786
1284;942;943
1285;41;42
1286;325;326
1287;332;333
1288;582;583
1289;573;574
1290;236;237
1291;649;650
1292;436;437
1293;137;138
1294;425;426
1295;244;245
1296;822;823
1297;107;108
1298;517;518
1299;552;553
1300;454;455
1301;660;661
1302;404;405
1303;840;841
1304;71;72
1305;405;406
1306;213;214
1307;281;282
1308;410;411
1309;729;730
1310;905;906
1311;49;50
1312;467;468
1313;380;381
1314;137;138
1315;186;187
1316;274;275
1317;739;740
1318;555;556
1319;623;624
1320;980;981
1321;642;643
1322;873;874
1323;80;81
1324;957;958
1325;166;167
1326;584;585
1327;971;972
1328;907;908
1329;280;281
1330;560;561
1331;822;823
1332;705;706
1333;811;812
1334;203;204
1335;971;972
1336;676;677
1337;118;119
1338;283;284
1339;151;152
1340;434;435
1341;480;481
1342;880;881
1343;867;868
1344;295;296
1345;996;997
1346;701;702
1347;400;401
1348;723;724
1349;547;548
1350;395;396
1351;344;345
1352;469;470
1353;553;554
1354;706;707
1355;237;238
1356;865;866
1357;620;621
1358;664;665
1359;663;664
1360;593;594
1361;782;783
1362;115;116
1363;773;774
1364;790;791
1365;288;289
1366;916;917
1367;922;923
1368;854;855
1369;416;417
1370;512;513
1371;901;902
1372;833;834
1373;870;871
1374;19;20
1375;957;958
1376;593;594
1377;65;66
1378;627;628
1379;300;301
1380;966;967
1381;865;866
1382;829;830
1383;122;123
1384;222;223
1385;629;630
1386;949;950
1387;112;113
1388;375;376
1389;100;101
1390;591;592
1391;820;821
1392;620;621
1393;822;823
1394;843;844
1395;455;456
1396;835;836
1397;834;835
1398;833;834
1399;141;142
1400;709;710
1401;300;301
1402;20;21
1403;742;743
1404;636;637
1405;792;793
1406;831;832
1407;116;117
1408;244;245
1409;291;292
1410;51;52
1411;607;608
1412;4;5
1413;832;833
1414;809;810
1415;433;434
1416;998;999
1417;702;703
1418;116;117
1419;158;159
1420;551;552
1421;74;75
1422;57;58
1423;926;927
1424;605;606
1425;835;836
1426;993;994
1427;951;952
1428;407;408
1429;964;965
1430;614;615
1431;537;538
1432;658;659
1433;283;284
1434;973;974
1435;370;371
1436;500;501
1437;689;690
1438;365;366
1439;269;270
1440;692;693
1441;857;858
1442;774;775
1443;855;856
1444;55;56
1445;263;264
1446;952;953
1447;331;332
1448;916;917
1449;647;648
1450;677;678
1451;856;857
1452;279;280
1453;611;612
1454;383;384
1455;645;646
1456;9;10
1457;539;540
1458;832;833
1459;252;253
1460;673;674
1461;121;122
1462;920;921
1463;591;592
1464;344;345
1465;202;203
1466;342;343
1467;33;34
1468;223;224
1469;956;957
1470;943;944
1471;642;643
1472;140;141
1473;939;940
1474;368;369
1475;183;184
1476;692;693
1477;893;894
1478;685;686
1479;570;571
1480;789;790
1481;906;907
1482;875;876
1483;483;484
1484;684;685
1485;986;987
1486;889;890
1487;967;968
1488;618;619
1489;865;866
1490;57;58
1491;880;881
1492;433;434
1493;790;791
1494;246;247
1495;601;602
1496;586;587
1497;320;321
1498;705;706
1499;457;458
1500;82;83
1501;787;788
1502;515;516
1503;495;496
1504;505;506
1505;957;958
1506;997;998
1507;941;942
1508;853;854
1509;67;68
1510;577;578
1511;106;107
1512;235;236
1513;188;189
1514;135;136
1515;556;557
1516;692;693
1517;142;143
1518;773;774
1519;94;95
1520;865;866
1521;697;698
1522;959;960
1523;592;593
1524;673;674
1525;905;906
1526;486;487
1527;829;830
1528;556;557
1529;256;257
1530;976;977
1531;861;862
1532;55;56
1533;791;792
1534;19;20
1535;895;896
1536;869;870
1537;239;240
1538;761;762
1539;359;360
1540;391;392
1541;244;245
1542;475;476
1543;627;628
1544;416;417
1545;261;262
1546;563;564
1547;687;688
1548;259;260
1549;866;867
1550;95;96
1551;822;823
1552;509;510
1553;560;561
1554;282;283
1555;338;339
1556;564;565
1557;79;80
1558;704;705
1559;676;677
1560;952;953
1561;937;938
1562;808;809
1563;213;214
1564;303;304
1565;597;598
1566;888;889
1567;137;138
1568;171;172
1569;891;892
1570;949;950
1571;13;14
1572;715;716
1573;871;872
1574;980;981
1575;407;408
1576;987;988
1577;714;715
1578;795;796
1579;228;229
1580;741;742
1581;404;405
1582;540;541
1583;643;644
1584;132;133
1585;382;383
1586;204;205
1587;502;503
1588;361;362
1589;63;64
1590;141;142
1591;365;366
1592;554;555
1593;309;310
1594;851;852
1595;329;330
1596;625;626
1597;952;953
1598;250;251
1599;747;748
1600;564;565
1601;984;985
1602;66;67
1603;691;692
1604;627;628
1605;473;474
1606;755;756
1607;97;98
1608;905;906
1609;180;181
1610;306;307
1611;18;19
1612;533;534
1613;147;148
1614;397;398
1615;253;254
1616;981;982
1617;558;559
1618;771;772
1619;128;129
1620;289;290
1621;284;285
1622;587;588
1623;880;881
1624;285;286
1625;837;838
1626;232;233
1627;232;233
1628;225;226
1629;233;234
1630;913;914
1631;954;955
1632;224;225
1633;665;666
1634;166;167
1635;741;742
1636;972;973
1637;817;818
1638;709;710
1639;73;74
1640;706;707
1641;819;820
1642;738;739
1643;807;808
1644;75;76
1645;912;913
1646;706;707
1647;59;60
1648;771;772
1649;319;320
1650;214;215
1651;202;203
1652;103;104
1653;55;56
1654;668;669
1655;422;423
1656;433;434
1657;860;861
1658;740;741
1659;108;109
1660;610;611
1661;572;573
1662;788;789
1663;804;805
1664;28;29
1665;473;474
1666;3;4
1667;655;656
1668;819;820
1669;373;374
1670;509;510
1671;634;635
1672;561;562
1673;460;461
1674;703;704
1675;525;526
1676;752;753
1677;472;473
1678;419;420
1679;967;968
1680;520;521
1681;430;431
1682;664;665
1683;137;138
1684;635;636
1685;517;518
1686;183;184
1687;829;830
1688;578;579
1689;131;132
1690;196;197
1691;71;72
1692;634;635
1693;600;601
1694;732;733
1695;105;106
1696;963;964
1697;502;503
1698;823;824
1699;338;339
1700;150;151
1701;610;611
1702;77;78
1703;753;754
1704;711;712
1705;555;556
1706;237;238
1707;638;639
1708;863;864
1709;72;73
1710;854;855
1711;971;972
1712;663;664
1713;816;817
1714;163;164
1715;261;262
1716;653;654
1717;393;394
1718;700;701
1719;755;756
1720;864;865
1721;909;910
1722;584;585
1723;81;82
1724;232;233
1725;401;402
1726;789;790
1727;917;918
1728;813;814
1729;495;496
1730;7;8
1731;184;185
1732;151;152
1733;343;344
1734;103;104
1735;628;629
1736;202;203
1737;113;114
1738;665;666
1739;82;83
1740;373;374
1741;95;96
1742;266;267
1743;105;106
1744;8;9
1745;899;900
1746;13;14
1747;51;52
1748;150;151
1749;398;399
1750;632;633
1751;754;755
1752;242;243
1753;549;550
1754;980;981
1755;310;311
1756;59;60
1757;158;159
1758;73;74
1759;444;445
1760;668;669
1761;935;936
1762;56;57
1763;346;347
1764;491;492
1765;553;554
1766;850;851
1767;433;434
1768;967;968
1769;994;995
1770;770;771
1771;627;628
1772;774;775
1773;98;99
1774;260;261
1775;71;72
1776;942;943
1777;428;429
1778;420;421
1779;584;585
1780;325;326
1781;553;554
1782;477;478
1783;718;719
1784;242;243
1785;24;25
1786;76;77
1787;9;10
1788;513;514
1789;793;794
1790;382;383
1791;160;161
1792;725;726
1793;241;242
1794;599;600
1795;623;624
1796;899;900
1797;665;666
1798;898;899
1799;865;866
1800;288;289
1801;327;328
1802;396;397
1803;713;714
1804;44;45
1805;880;881
1806;570;571
1807;504;505
1808;12;13
1809;677;678
1810;555;556
1811;636;637
1812;560;561
1813;782;783
1814;493;494
1815;889;890
1816;540;541
1817;464;465
1818;163;164
1819;615;616
1820;467;468
1821;55;56
1822;888;889
1823;299;300
1824;541;542
1825;182;183
1826;729;730
1827;937;938
1828;462;463
1829;410;411
1830;905;906
1831;643;644
1832;952;953
1833;857;858
1834;169;170
1835;447;448
1836;51;52
1837;820;821
1838;462;463
1839;701;702
1840;656;657
1841;469;470
1842;10;11
1843;343;344
1844;934;935
1845;108;109
1846;123;124
1847;560;561
1848;476;477
1849;82;83
1850;338;339
1851;890;891
1852;570;571
1853;643;644
1854;691;692
1855;485;486
1856;93;94
1857;486;487
1858;781;782
1859;938;939
1860;769;770
1861;351;352
1862;686;687
1863;419;420
1864;560;561
1865;297;298
1866;9;10
1867;549;550
1868;481;482
1869;862;863
1870;758;759
1871;116;117
1872;435;436
1873;330;331
1874;799;800
1875;737;738
1876;862;863
1877;160;161
1878;907;908
1879;907;908
1880;861;862
1881;244;245
1882;478;479
1883;351;352
1884;828;829
1885;744;745
1886;963;964
1887;911;912
1888;403;404
1889;224;225
1890;650;651
1891;733;734
1892;192;193
1893;982;983
1894;697;698
1895;544;545
1896;858;859
1897;670;671
1898;937;938
1899;977;978
1900;408;409
1901;925;926
1902;137;138
1903;636;637
1904;313;314
1905;167;168
1906;531;532
1907;542;543
1908;474;475
1909;645;646
1910;537;538
1911;909;910
1912;444;445
1913;215;216
1914;835;836
1915;222;223
1916;158;159
1917;539;540
1918;838;839
1919;615;616
1920;806;807
1921;770;771
1922;219;220
1923;769;770
1924;97;98
1925;502;503
1926;733;734
1927;986;987
1928;813;814
1929;207;208
1930;679;680
1931;135;136
1932;159;160
1933;826;827
1934;49;50
1935;649;650
1936;63;64
1937;539;540
1938;515;516
1939;93;94
1940;515;516
1941;984;985
1942;262;263
1943;17;18
1944;104;105
1945;663;664
1946;720;721
1947;481;482
1948;757;758
1949;136;137
1950;492;493
1951;250;251
1952;903;904
1953;637;638
1954;221;222
1955;46;47
1956;399;400
1957;515;516
1958;412;413
1959;771;772
1960;558;559
1961;233;234
1962;101;102
1963;617;618
1964;987;988
1965;318;319
1966;558;559
1967;811;812
1968;610;611
1969;76;77
1970;167;168
1971;166;167
1972;833;834
1973;838;839
1974;4;5
1975;65;66
1976;323;324
1977;869;870
1978;953;954
1979;210;211
1980;801;802
1981;372;373
1982;969;970
1983;477;478
1984;962;963
1985;443;444
1986;484;485
1987;257;258
1988;73;74
1989;406;407
1990;662;663
1991;625;626
1992;669;670
1993;782;783
1994;326;327
1995;941;942
1996;87;88
1997;194;195
1998;959;960
1999;952;953
2000;288;289
2001;839;840
2002;891;892
2003;323;324
2004;707;708
2005;498;499
2006;957;958
2007;293;294
2008;11;12
2009;742;743
2010;82;83
2011;405;406
2012;53;54
2013;857;858
2014;63;64
2015;769;770
2016;94;95
2017;575;576
2018;338;339
2019;208;209
2020;121;122
2021;573;574
2022;582;583
2023;126;127
2024;893;894
2025;791;792
2026;125;126
2027;537;538
2028;395;396
2029;847;848
2030;446;447
2031;444;445
2032;984;985
2033;412;413
2034;206;207
2035;305;306
2036;232;233
2037;112;113
2038;284;285
2039;631;632
2040;251;252
2041;376;377
2042;940;941
2043;720;721
2044;237;238
2045;737;738
2046;468;469
2047;577;578
2048;707;708
2049;142;143
2050;838;839
2051;863;864
2052;626;627
2053;489;490
2054;144;145
2055;110;111
2056;575;576
2057;947;948
2058;866;867
2059;541;542
2060;840;841
2061;430;431
2062;582;583
2063;53;54
2064;179;180
2065;170;171
2066;646;647
2067;550;551
2068;610;611
2069;933;934
2070;171;172
2071;859;860
2072;690;691
2073;304;305
2074;571;572
2075;666;667
2076;654;655
2077;281;282
2078;539;540
2079;587;588
2080;626;627
2081;433;434
2082;618;619
2083;864;865
2084;207;208
2085;147;148
2086;907;908
2087;625;626
2088;971;972
2089;465;466
2090;17;18
2091;99;100
2092;834;835
2093;927;928
2094;100;101
2095;431;432
2096;401;402
2097;819;820
2098;755;756
2099;15;16
2100;530;531
2101;10;11
2102;887;888
2103;956;957
2104;54;55
2105;642;643
2106;335;336
2107;601;602
2108;781;782
2109;330;331
2110;57;58
2111;64;65
2112;124;125
2113;493;494
2114;796;797
2115;671;672
2116;176;177
2117;687;688
2118;821;822
2119;366;367
2120;690;691
2121;448;449
2122;101;102
2123;968;969
2124;158;159
2125;191;192
2126;3;4
2127;725;726
2128;95;96
2129;648;649
2130;131;132
2131;567;568
2132;389;390
2133;402;403
2134;536;537
2135;46;47
2136;444;445
2137;447;448
2138;300;301
